Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0.9999993,S,0.9999993,0.5250197,-0.3854061,0.38587,-0.05254611,1720.959,74.78993,28.98022,-4.037189,87.48644,98.9263,1.85411,695.7924331,695.085,31.36802,615.2800664,614.9203,6.367698,87.65515,89.40671,290.8172,0.7922613
1.099999,S,1.099999,0.5854203,-0.581735,0.3898248,-0.08483849,1724.559,74.02521,36.31441,-8.067575,87.32309,98.9263,1.880586,701.7680231,700.7713,37.38908,685.1819019,684.7427,9.859033,87.36668,89.1751,356.1447,1.598724
1.199999,S,1.199999,0.6463618,-0.5575261,0.3936287,-0.08440605,1728.19,73.25899,44.58229,-9.741315,87.15973,98.9263,1.907061,707.4322936,706.3112,39.81129,755.6616282,755.1264,13.76618,87.28587,88.9556,428.4856,2.77815
1.299999,S,1.299999,0.7078328,-0.3494229,0.3978375,-0.05571168,1734.197,72.49121,53.87975,-7.677097,86.99638,98.9263,1.933537,713.7494617,712.7419,37.91145,826.710142,826.0771,17.67631,87.40822,88.77418,507.8953,4.352031
1.399999,S,1.399999,0.7700157,-0.0608149,0.3963431,-0.01324065,1744.787,71.71977,63.32074,-2.149777,86.83302,98.9263,1.960013,722.1985758,721.4572,32.71531,898.5475663,897.8313,21.2004,87.65131,88.64733,594.4423,6.300286
1.499999,S,1.499999,0.8329676,0.1699491,0.4044643,0.02266341,1752.886,70.94379,75.35442,4.286418,86.66966,98.9263,1.986489,728.6112449,728.1143,26.90562,971.1913255,970.4154,24.1442,87.87948,88.57476,688.2117,8.572293
1.599999,S,1.599999,0.8959658,0.2381701,0.4210329,0.03542415,1730.902,70.1694,90.41629,7.713346,86.50631,98.9263,2.012965,720.0096968,719.6237,23.57316,1043.669988,1042.853,26.61757,87.97095,88.53791,789.244,11.11296
1.699999,S,1.699999,0.9578469,0.1327701,0.4537739,0.0234448,1686.622,69.40832,110.9261,5.803618,86.34295,100.7043,2.327608,698.2315326,697.7974,24.61832,1114.652602,1113.797,28.99539,87.88769,88.50876,897.447,13.89245
1.799999,S,1.799999,1.017438,-0.04835342,0.4788337,-0.005375993,1633.307,68.67189,131.5038,-1.493337,86.1796,102.651,2.669597,671.4928866,670.8464,29.45852,1182.86239,1181.953,31.70392,87.7048,88.4635,1012.593,16.9231
1.899999,S,1.899999,1.074702,-0.1046271,0.4885755,-0.01884708,1569.803,67.96001,149.0271,-5.808262,86.01624,103.6458,2.857301,640.5487609,639.7689,31.59857,1248.260559,1247.279,34.82261,87.62304,88.40078,1134.407,20.24785
1.999998,S,1.999998,1.12955,0.007428565,0.4798688,-0.000971703,1514.037,67.27606,160.9161,-0.3289237,85.85288,103.8689,2.91994,614.9773951,614.386,26.96367,1310.84416,1309.795,37.76539,87.71491,88.34844,1262.594,23.88137
2.099998,S,2.099998,1.182384,0.06813586,0.4705981,0.01242254,1463.023,66.61591,172.0416,4.580873,85.68953,103.876,2.947563,591.3484092,590.9089,22.79502,1371.04191,1369.944,40.18759,87.77502,88.3197,1396.901,27.78234
2.199998,S,2.199998,1.233401,-0.00460142,0.4607309,0.000745237,1427.111,65.97742,182.3123,0.2972789,85.52617,103.6406,2.935883,574.8868135,574.3423,25.01541,1429.132851,1427.987,42.54742,87.70087,88.29336,1537.1,31.9169
2.299998,S,2.299998,1.283347,-0.04022326,0.4515221,-0.007440628,1400.464,65.35242,192.3612,-3.19406,85.36282,103.2701,2.902318,562.6562746,562.0106,26.94752,1485.950393,1484.744,45.19506,87.65086,88.25648,1683.031,36.30256
2.399998,S,2.399998,1.332292,0.01226624,0.4430788,0.001200645,1373.84,64.73962,202.263,0.552021,85.19946,103.0147,2.887393,550.1027983,549.5712,24.17819,1541.527667,1540.263,47.75947,87.69124,88.22398,1834.569,40.95279
2.499998,S,2.499998,1.380211,0.02376452,0.4353709,0.004611474,1346.094,64.13907,212.0173,2.260883,85.0361,102.7137,2.865082,536.7329375,536.2563,22.61475,1595.830206,1594.517,50.057,87.6992,88.2019,1991.59,45.84475
2.599998,S,2.599998,1.426784,-0.01318766,0.4283895,-0.00182678,1306.818,63.55355,221.5435,-0.9506839,84.87275,102.474,2.852719,517.2902266,516.736,23.93919,1648.435444,1647.071,52.38621,87.65545,88.17828,2153.949,50.96569
2.699998,S,2.699998,1.469491,-0.007674235,0.4224312,-0.001793281,1155.098,63.00637,230.2385,-0.982488,84.70939,102.2447,2.842029,440.1479143,439.6506,20.91737,1695.928988,1694.512,54.64244,87.65,88.15304,2321.329,56.31978
2.799998,S,2.799998,1.505521,0.01341411,0.417732,0.002220472,1003.39,62.52727,237.3865,1.267117,84.54604,102.053,2.837437,362.0099929,361.6373,16.42249,1735.651896,1734.193,56.47875,87.66405,88.13467,2493.027,61.87957
2.899998,S,2.899998,1.534787,0.000322477,0.4141347,0.000395908,851.6945,62.1165,242.9086,0.2329641,84.38268,101.9152,2.841583,283.1935234,282.8541,13.86109,1767.523099,1766.03,57.96571,87.64511,88.12007,2668.262,67.60378
2.999998,S,2.999998,1.558832,-0.006660386,0.4113274,-0.001254095,800.0385,61.76011,247.1428,-0.7556679,84.21932,101.7876,2.847365,255.9083029,255.5586,13.37391,1793.853485,1792.327,59.31817,87.62949,88.10445,2846.327,73.46811
3.099998,S,3.099998,1.580571,0.00527022,0.408904,0.000745606,715.7745,61.42648,250.7889,0.4583607,84.05597,101.6822,2.856766,211.417132,211.1376,10.86819,1817.314704,1815.758,60.53384,87.63359,88.09058,3026.889,79.46302
3.199997,S,3.199997,1.597942,0.003166491,0.4070459,0.000701085,622.037,61.13577,253.3197,0.4370819,83.89261,101.5963,2.869324,161.9158661,161.6732,8.861383,1835.670887,1834.09,61.49744,87.62511,88.07958,3209.514,85.56616
3.299997,S,3.299997,1.611162,-0.003300296,0.4056786,-0.00055418,532.1895,60.88622,254.779,-0.3484739,83.72926,101.5322,2.885406,114.4809773,114.2437,7.366897,1849.250763,1847.648,62.30566,87.61105,88.06863,3393.708,91.75755
3.399997,S,3.399997,1.619179,0.00180197,0.4048691,0.000199694,397.4504,60.68687,254.9009,0.1257838,83.5659,101.4954,2.905918,43.49559289,43.29708,4.150839,1856.606584,1854.987,62.86218,87.60843,88.0591,3578.936,98.01868
3.499997,S,3.499997,1.622797,0.00295455,0.4045087,0.000562006,357.0843,60.53305,253.8986,0.3528413,83.40254,101.4752,2.929116,22.80907056,22.58892,3.161391,1859.409315,1857.778,63.20107,87.60274,88.05157,3764.602,104.3225
3.599997,S,3.599997,1.625335,-0.001066314,0.4042576,-0.000145985,327.282,60.39112,252.6171,-0.09123197,83.23919,101.4657,2.954047,8.024853467,7.527521,2.781133,1861.023607,1859.381,63.50392,87.59147,88.04392,3950.482,110.6581
3.699997,S,3.699997,1.62456,0.000547652,0.4043341,3.3698E-05,211.5287,60.28024,250.5115,0.02086622,83.07584,101.4702,2.981265,-53.0021793,-53.00192,0.1657913,1858.389612,1856.739,63.63859,87.58551,88.03699,4136.33,117.0177
3.799997,S,3.799997,1.620147,0.002250716,0.4047724,0.000395045,171.8645,60.20749,247.5265,0.2413889,82.91248,101.4893,3.010827,-72.61021263,-72.60586,-0.7950297,1852.006673,1850.352,63.59999,87.58008,88.03141,4321.669,123.3804
3.899997,S,3.899997,1.613579,0.000176073,0.405433,6.36361E-05,96.52367,60.15633,244.0524,0.03825998,82.74912,101.5238,3.042893,-111.0706867,-111.0463,-2.327381,1842.983423,1841.327,63.45028,87.5708,88.02643,4506.243,129.7343
3.999997,S,3.999997,1.603462,0.00027566,0.4540299,1.30375E-05,0,60.14112,267.8358,0.007676208,82.59066,101.5739,3.076696,-175.4435971,-175.3738,-4.948336,1829.66267,1828.008,63.12613,87.56336,88.0222,4689.685,136.0648
4.099999,S,4.099999,1.589189,0.001642897,0.4555333,0.000286188,0,60.14109,261.9569,0.1642613,82.59066,101.6425,3.087822,-172.2980987,-172.2275,-4.93184,1812.295343,1810.646,62.63119,87.55702,88.0189,4871.528,142.3526
4.200001,S,4.200001,1.57516,0.000379732,0.4570568,7.82263E-05,0,60.14109,256.2617,0.0437772,82.59066,101.7138,3.099377,-169.2517284,-169.1845,-4.76996,1795.235213,1793.591,62.14663,87.54799,88.01554,5051.653,148.5914
4.300004,S,4.300004,1.56137,0.000996487,0.4585986,0.000151614,0,60.14109,250.7416,0.08274083,82.59066,101.7824,3.110491,-166.2985391,-166.2322,-4.696785,1778.475379,1776.836,61.67463,87.5407,88.01204,5230.089,154.7824
4.400006,S,4.400006,1.547812,0.001109163,0.4601573,0.000202505,0,60.14109,245.389,0.1077901,82.59066,101.8504,3.121517,-163.4348763,-163.3696,-4.618721,1762.00556,1760.371,61.20843,87.53298,88.00862,5406.865,160.9265
4.500008,S,4.500008,1.534478,0.000623638,0.4617315,0.000105543,0,60.14109,240.196,0.05480343,82.59066,101.9189,3.13261,-160.6569825,-160.5939,-4.501701,1745.817992,1744.188,60.75334,87.52454,88.00509,5582.01,167.0245
4.60001,S,4.60001,1.52136,0.001105723,0.4633202,0.000184161,0,60.14109,235.1556,0.09329922,82.59066,101.9854,3.143393,-157.960309,-157.898,-4.436308,1729.902578,1728.277,60.30693,87.51703,88.00152,5755.551,173.0775
4.700013,S,4.700013,1.508455,0.000933911,0.4649219,0.000167751,0,60.14109,230.2612,0.08293125,82.59066,102.052,3.154194,-155.3420373,-155.2812,-4.347122,1714.253268,1712.632,59.86791,87.50886,87.99795,5927.516,179.0861
4.800015,S,4.800015,1.495754,0.000830628,0.4665357,0.000139649,0,60.14109,225.5069,0.06737998,82.59066,102.1182,3.164915,-152.7986294,-152.7393,-4.257625,1698.862163,1697.245,59.43842,87.50066,87.99429,6097.931,185.0514
4.900017,S,4.900017,1.483254,0.001071756,0.4681603,0.000183382,0,60.14109,220.8866,0.08636864,82.59066,102.1833,3.175467,-150.3267731,-150.2684,-4.188876,1683.72118,1682.108,59.01642,87.49277,87.99062,6266.82,190.9741
5.00002,S,5.00002,1.470947,0.000923526,0.469795,0.000162704,0,60.14109,216.3946,0.07481132,82.59066,102.2483,3.185999,-147.9237953,-147.8668,-4.10593,1668.82333,1667.214,58.60199,87.48447,87.9869,6434.21,196.8549
5.100022,S,5.100022,1.458828,0.000940788,0.4714389,0.00016041,0,60.14109,212.0257,0.07201609,82.59066,102.3127,3.196436,-145.5864828,-145.5307,-4.029804,1654.161645,1652.556,58.19574,87.47625,87.98313,6600.124,202.6947
5.200024,S,5.200024,1.446892,0.001044056,0.4730912,0.000180013,0,60.14109,207.7755,0.07892127,82.59066,102.3764,3.206773,-143.3127452,-143.258,-3.960856,1639.730083,1638.128,57.79654,87.46808,87.97932,6764.584,208.4943
5.300026,S,5.300026,1.435135,0.000984722,0.4747508,0.000171223,0,60.14109,203.6389,0.07331672,82.59066,102.44,3.217081,-141.0998532,-141.0463,-3.887135,1625.522652,1623.924,57.4045,87.4597,87.97548,6927.614,214.2543
5.400029,S,5.400029,1.423552,0.000989555,0.4764172,0.000170245,0,60.14109,199.6119,0.07120746,82.59066,102.5031,3.227299,-138.9455431,-138.8931,-3.817163,1611.534361,1609.939,57.0197,87.45132,87.97159,7089.236,219.9755
5.500031,S,5.500031,1.412139,0.001054003,0.4780895,0.000182075,0,60.14109,195.6901,0.07439903,82.59066,102.5657,3.23745,-136.8474391,-136.796,-3.751796,1597.758191,1596.166,56.64156,87.44296,87.96765,7249.47,225.6585
5.600033,S,5.600033,1.400887,0.00102637,0.4797678,0.00017874,0,60.14109,191.8691,0.07136033,82.59066,102.6281,3.247559,-134.803271,-134.7529,-3.684807,1584.185151,1582.596,56.27007,87.43446,87.96368,7408.34,231.304
5.700036,S,5.700036,1.389795,0.001028534,0.481451,0.000178351,0,60.14109,188.1455,0.06957968,82.59066,102.6901,3.257614,-132.8112478,-132.7619,-3.620146,1570.813239,1569.227,55.90517,87.42592,87.95965,7565.862,236.9127
5.800038,S,5.800038,1.378862,0.001071497,0.4831382,0.000186576,0,60.14109,184.5165,0.07113612,82.59066,102.7518,3.267603,-130.8697988,-130.8214,-3.558868,1557.640444,1556.057,55.54655,87.41737,87.95558,7722.059,242.4852
5.90004,S,5.90004,1.368083,0.001068685,0.4848289,0.00018646,0,60.14109,180.9786,0.06948633,82.59066,102.8132,3.27756,-128.9772272,-128.9298,-3.497399,1544.660763,1543.08,55.19406,87.40873,87.95147,7876.949,248.0222
6.000042,S,6.000042,1.357451,0.001077899,0.4865233,0.00018844,0,60.14109,177.528,0.06864602,82.59066,102.8744,3.287475,-127.1311914,-127.0847,-3.437854,1531.865203,1530.287,54.84762,87.40004,87.94732,8030.552,253.5242
6.100045,S,6.100045,1.346966,0.001085551,0.4882202,0.000188924,0,60.14109,174.1621,0.06728368,82.59066,102.9353,3.297344,-125.3305707,-125.285,-3.379455,1519.253758,1517.678,54.50708,87.3913,87.94312,8182.885,258.9919
6.200047,S,6.200047,1.336622,0.001118493,0.4899197,0.000195256,0,60.14109,170.878,0.06799132,82.59066,102.9959,3.307178,-123.573602,-123.5289,-3.32355,1506.820421,1505.247,54.17221,87.38253,87.93887,8333.968,264.4258
6.300049,S,6.300049,1.326416,0.001120213,0.4916213,0.000195982,0,60.14109,167.6725,0.06673269,82.59066,103.0565,3.316995,-121.8588261,-121.815,-3.267914,1494.559195,1492.988,53.84292,87.37367,87.93459,8483.816,269.8265
6.400052,S,6.400052,1.316346,0.001109649,0.4933244,0.000194585,0,60.14109,164.5437,0.06479681,82.59066,103.1169,3.326786,-120.1849612,-120.142,-3.213212,1482.469079,1480.9,53.51915,87.36475,87.93025,8632.448,275.1946
6.500054,S,6.500054,1.306407,0.001140322,0.4950292,0.000199071,0,60.14109,161.4884,0.06483622,82.59066,103.1772,3.336549,-118.5504445,-118.5083,-3.16081,1470.542072,1468.975,53.20073,87.3558,87.92587,8779.881,280.5305
6.600056,S,6.600056,1.296598,0.001187125,0.4967349,0.000207753,0,60.14109,158.5047,0.06618625,82.59066,103.2373,3.346296,-116.9542655,-116.9129,-3.11031,1458.778164,1457.213,52.88741,87.34682,87.92145,8926.131,285.8349
6.700058,S,6.700058,1.286913,0.001159559,0.4984419,0.000204255,0,60.14109,155.59,0.06365732,82.59066,103.2974,3.35604,-115.3950498,-115.3545,-3.058898,1447.170361,1445.607,52.57921,87.3377,87.91697,9071.213,291.1081
6.800061,S,6.800061,1.277337,0.001167243,0.5001521,0.000204443,0,60.14109,154.2505,0.06295119,82.59066,103.3576,3.365787,-114.6783738,-114.6381,-3.038986,1435.693647,1434.132,52.27517,87.32854,87.91245,9215.142,296.3508
6.900063,S,6.900063,1.267822,0.001241415,0.5018737,0.000217872,0,60.14109,151.6123,0.06571312,82.59066,103.418,3.375585,-113.2670172,-113.2274,-2.995509,1424.306991,1422.747,51.97367,87.31938,87.90789,9357.928,301.5632
7.000065,S,7.000065,1.258416,0.001229088,0.5035976,0.000217212,0,60.14109,149.0329,0.06417935,82.59066,103.4787,3.385416,-111.8871158,-111.8482,-2.950736,1413.058426,1411.5,51.67656,87.31006,87.90327,9499.583,306.7457
7.100068,S,7.100068,1.249119,0.001204604,0.5053232,0.000211684,0,60.14109,146.5113,0.06127799,82.59066,103.5395,3.395276,-110.5381107,-110.4999,-2.906205,1401.94696,1400.39,51.38396,87.30067,87.89861,9640.12,311.8987
7.20007,S,7.20007,1.239927,0.00126539,0.5070509,0.00022269,0,60.14109,144.0452,0.06316341,82.59066,103.6003,3.405133,-109.218888,-109.1813,-2.865175,1390.968582,1389.413,51.09559,87.29128,87.8939,9779.555,317.0226
7.300072,S,7.300072,1.230839,0.00126664,0.5087804,0.000224405,0,60.14109,141.6333,0.0623719,82.59066,103.6614,3.415032,-107.9285421,-107.8916,-2.823623,1380.121292,1378.567,50.81135,87.28178,87.88914,9917.899,322.1179
7.400074,S,7.400074,1.22185,0.001271986,0.5105123,0.000225716,0,60.14109,139.2733,0.06148204,82.59066,103.7228,3.424982,-106.6660088,-106.6297,-2.782895,1369.400094,1367.847,50.53125,87.27222,87.88433,10055.17,327.185
7.500077,S,7.500077,1.212961,0.001285181,0.5122461,0.000226882,0,60.14109,136.9646,0.06056978,82.59066,103.7844,3.434972,-105.4308891,-105.3952,-2.743025,1358.803985,1357.252,50.25518,87.26259,87.87947,10191.37,332.2243
7.600079,S,7.600079,1.204169,0.001323855,0.5139824,0.000233998,0,60.14109,134.7052,0.06123185,82.59066,103.8464,3.445007,-104.2222045,-104.1871,-2.70483,1348.32996,1346.779,49.98297,87.25291,87.87456,10326.51,337.2361
7.700081,S,7.700081,1.195471,0.001321591,0.5157214,0.00023499,0,60.14109,132.4941,0.06027843,82.59066,103.9087,3.455112,-103.0393106,-103.0048,-2.666589,1337.976019,1336.426,49.71458,87.24313,87.8696,10460.62,342.2209
7.800084,S,7.800084,1.186867,0.001337754,0.5174636,0.000236944,0,60.14109,130.3298,0.05958593,82.59066,103.9664,3.464465,-101.8814328,-101.8475,-2.629275,1327.739165,1326.19,49.45,87.2333,87.86459,10593.7,347.1791
7.900086,S,7.900086,1.178354,0.001360996,0.51921,0.000240361,0,60.14109,128.2116,0.05926323,82.59066,103.9529,3.462277,-100.7482726,-100.7149,-2.592942,1317.617392,1316.069,49.18906,87.2234,87.85952,10725.76,352.1111
8.000088,S,8.000088,1.169928,0.00139188,0.5209627,0.000246464,0,60.14109,126.1379,0.0595841,82.59066,103.9394,3.460092,-99.63893314,-99.6061,-2.557702,1307.605704,1306.058,48.9317,87.21343,87.85441,10856.82,357.0171
8.10009,S,8.10009,1.161589,0.001397839,0.5227244,0.000246897,0,60.14109,124.1088,0.05853101,82.59066,103.9261,3.457928,-98.55341695,-98.52113,-2.522486,1297.705095,1296.158,48.67787,87.20338,87.84924,10986.88,361.8976
8.200092,S,8.200092,1.153335,0.00142211,0.5245076,0.000250213,0,60.14109,122.1253,0.05817108,82.59066,103.9128,3.45577,-97.49229288,-97.46053,-2.488426,1287.909571,1286.363,48.42751,87.19325,87.84401,11115.95,366.7528
8.300095,S,8.300095,1.145166,0.001446462,0.5260626,0.000253973,0,60.14109,120.1299,0.05790897,82.59066,103.8995,3.453624,-96.42478324,-96.39355,-2.454046,1278.223124,1276.677,48.18056,87.18306,87.83874,11244.05,371.5832
8.400097,S,8.400097,1.137081,0.001473596,0.5274765,0.000258154,0,60.14109,118.1438,0.05773427,82.59066,103.8863,3.451482,-95.36226482,-95.33156,-2.419756,1268.641761,1267.096,47.93707,87.1728,87.8334,11371.19,376.3891
8.500099,S,8.500099,1.12908,0.001483807,0.5288833,0.000259071,0,60.14109,116.1977,0.05683364,82.59066,103.8732,3.449352,-94.32116751,-94.29099,-2.385759,1259.166478,1257.621,47.69697,87.16245,87.82803,11497.38,381.1707
8.600101,S,8.600101,1.121159,0.001515046,0.5302835,0.00026371,0,60.14109,114.29,0.05675173,82.59066,103.86,3.447214,-93.30061159,-93.27094,-2.352844,1249.791279,1248.246,47.46022,87.15202,87.82258,11622.63,385.9286
8.700104,S,8.700104,1.113318,0.001542296,0.5316769,0.000267645,0,60.14109,112.42,0.05650781,82.59066,103.8469,3.445091,-92.30020371,-92.27103,-2.32048,1240.51616,1238.971,47.22673,87.14153,87.81708,11746.94,390.6629
8.800106,S,8.800106,1.105556,0.001561632,0.5330634,0.000270283,0,60.14109,110.5869,0.0559887,82.59066,103.8337,3.442954,-91.31957203,-91.29089,-2.288589,1231.341119,1229.796,46.99644,87.13095,87.81152,11870.33,395.3741
8.900108,S,8.900108,1.097874,0.001583494,0.5344427,0.000273339,0,60.14109,108.7902,0.05555833,82.59066,103.8205,3.440825,-90.35840111,-90.3302,-2.257348,1222.266152,1220.721,46.76929,87.1203,87.80591,11992.81,400.0623
9.000111,S,9.000111,1.090266,0.001616349,0.5358155,0.000277971,0,60.14109,107.0281,0.05544239,82.59066,103.8073,3.438684,-89.41573394,-89.388,-2.226866,1213.283267,1211.738,46.54524,87.10957,87.80024,12114.39,404.7281
9.100113,S,9.100113,1.082734,0.001632639,0.5371814,0.000280881,0,60.14109,105.3005,0.05497869,82.59066,103.7941,3.436532,-88.49150114,-88.46423,-2.196767,1204.396454,1202.851,46.32419,87.09876,87.79452,12235.07,409.3715
9.200115,S,9.200115,1.075275,0.0016495,0.5385408,0.000282703,0,60.14109,103.6061,0.05430758,82.59066,103.7807,3.43436,-87.58506447,-87.55825,-2.167112,1195.60072,1194.055,46.10614,87.08787,87.78873,12354.87,413.993
9.300117,S,9.300117,1.067887,0.001682129,0.5398937,0.000287254,0,60.14109,101.944,0.05416091,82.59066,103.7672,3.432175,-86.69590365,-86.66953,-2.138289,1186.894064,1185.348,45.89102,87.0769,87.78289,12473.8,418.5928
9.40012,S,9.40012,1.060568,0.001714847,0.5412404,0.000291805,0,60.14109,100.3136,0.05400445,82.59066,103.7503,3.429444,-85.82365124,-85.79771,-2.109993,1178.275482,1176.729,45.67876,87.06586,87.77699,12591.86,423.1712
9.500122,S,9.500122,1.05332,0.001729575,0.5425803,0.000294424,0,60.14109,98.7141,0.05348827,82.59066,103.7315,3.426387,-84.96797214,-84.94246,-2.082013,1169.744972,1168.198,45.46928,87.05473,87.77103,12709.06,427.7286
9.600124,S,9.600124,1.046143,0.001749607,0.5409425,0.00029632,0,60.14109,96.61472,0.05284778,82.59066,103.5992,3.404947,-83.84490447,-83.82,-2.04343,1161.305549,1159.758,45.26295,87.0435,87.765,12825.41,432.2652
9.700127,S,9.700127,1.039073,0.001706162,0.5368115,0.000288285,0,60.14109,94.13531,0.05048149,82.59066,103.3732,3.368316,-82.51855867,-82.49442,-1.995794,1152.996235,1151.448,45.06124,87.03216,87.75891,12940.93,436.7814
9.800129,S,9.800129,1.032113,0.001609586,0.5327448,0.000270473,0,60.14109,91.73909,0.04650971,82.59066,103.1507,3.332263,-81.23673872,-81.21336,-1.948814,1144.819034,1143.27,44.86425,87.0207,87.75275,13055.62,441.2776
9.900131,S,9.900131,1.025258,0.001611318,0.5287394,0.000266837,0,60.14109,89.42181,0.04506474,82.59066,102.9315,3.296739,-79.99712672,-79.97445,-1.904634,1136.766946,1135.217,44.67182,87.00928,87.74653,13169.51,445.7544
10.00013,S,10.00013,1.018505,0.001684656,0.5247936,0.000276405,0,60.14109,87.17997,0.04585297,82.59066,102.7155,3.261732,-78.79785682,-78.77583,-1.863021,1128.835961,1127.285,44.48367,86.99787,87.74023,13282.59,450.2121
10.10014,S,10.10014,1.011851,0.001752573,0.5209057,0.000287381,0,60.14109,85.01064,0.04683513,82.59066,102.5027,3.227236,-77.6373719,-77.61597,-1.822832,1121.024071,1119.472,44.29957,86.98641,87.73388,13394.89,454.6512
10.20014,S,10.20014,1.005292,0.001769148,0.5170733,0.000288354,0,60.14109,82.91054,0.0461729,82.59066,102.293,3.193243,-76.51393777,-76.49316,-1.783016,1113.32628,1111.773,44.11947,86.97485,87.72748,13506.41,459.0721
10.30014,S,10.30014,0.9988268,0.001804527,0.5132957,0.000291445,0,60.14109,80.87688,0.04585862,82.59066,102.0862,3.159734,-75.42603893,-75.40586,-1.744599,1105.739587,1104.185,43.94331,86.96323,87.721,13617.17,463.4752
10.40014,S,10.40014,0.9924478,0.001888756,0.5095684,0.000303187,0,60.14109,78.90592,0.04688445,82.59066,101.8822,3.126667,-74.37168631,-74.35207,-1.708043,1098.255993,1096.7,43.77087,86.9516,87.71445,13727.17,467.8609
10.50014,S,10.50014,0.9861598,0.001966276,0.5058943,0.000313183,0,60.14109,76.9969,0.04760237,82.59066,101.6811,3.094073,-73.35046886,-73.3314,-1.67244,1090.88248,1089.325,43.60204,86.93992,87.70786,13836.44,472.2295
10.60015,S,10.60015,0.979956,0.002089621,0.5022694,0.000331266,0,60.14109,75.14622,0.04949573,82.59066,101.4827,3.061911,-72.36043373,-72.34188,-1.638526,1083.609057,1082.05,43.43668,86.92823,87.70121,13944.97,476.5814
10.70015,S,10.70015,0.97383,0.002215189,0.49869,0.000349133,0,60.14109,73.35069,0.05128471,82.59066,101.2867,3.030154,-71.39992428,-71.38187,-1.60556,1076.428725,1074.868,43.27465,86.91647,87.6945,14052.78,480.9169
10.80015,S,10.80015,0.9677841,0.002311692,0.4951574,0.000362596,0,60.14109,71.60915,0.05236936,82.59066,101.0934,2.998817,-70.46830285,-70.45074,-1.573194,1069.345474,1067.783,43.11587,86.90462,87.68771,14159.88,485.2364
10.90015,S,10.90015,0.9618136,0.002406674,0.4916688,0.000375505,0,60.14109,69.91902,0.05332993,82.59066,100.9024,2.967873,-69.56417586,-69.54709,-1.541699,1062.352309,1060.788,42.96027,86.89271,87.68088,14266.27,489.5402
